id,EAP,HPL,MWS
id12846,0.03595662144111779,0.005782394743404206,0.9582609838154781
id19001,0.6639268724610562,0.019102022573614007,0.31697110496532976
id05763,0.8416998526152495,0.05333221080326242,0.10496793658148804
id15590,0.0022132583259908876,0.00014307952574378992,0.9976436621482654
id04912,0.7842491777418431,0.06271788831222055,0.15303293394593642
id21201,0.9745104543705312,0.017242874132368045,0.008246671497100665
id13215,0.9767425998267893,0.00047113194252093886,0.02278626823068971
id15612,0.12831300167248622,0.8229331403257427,0.04875385800177112
id18501,0.02801355137241119,0.008582679681454047,0.9634037689461348
id07223,0.6654870820762115,0.2701185636423374,0.06439435428145113
id06707,0.6359275667721119,0.132487176186368,0.23158525704152005
id05238,0.02645297432371657,0.9689814425051466,0.004565583171136802
id00935,0.09224473460209226,0.06382084729796707,0.8439344180999406
id00110,0.6450961400001133,0.08090901948217122,0.27399484051771544
id17476,0.7903120504819169,0.07014617008166193,0.1395417794364212
id15170,0.9947788082450703,0.0032353738036071176,0.001985817951322599
id13397,0.34211374217022306,0.20364065288522973,0.45424560494454724
id24283,0.2779753904294885,0.15719952818959057,0.564825081380921
id15234,0.9380165788619806,0.05659088074624575,0.005392540391773653
id16884,0.5348515685793624,0.37379448714581925,0.09135394427481837
id07831,0.46660898532777506,0.47600280855486,0.05738820611736483
id16038,0.9453098416930172,0.026287559404798804,0.028402598902184047
id03629,0.917136728677999,0.06161940267209529,0.021243868649905684
id21019,0.9959523742793006,0.004047625720699426,0.0
id21835,0.1639339639518987,0.2803143163576706,0.5557517196904307
id04480,0.11365049945466253,0.8855989800138804,0.0007505205314570233
id20838,0.38457731115396576,0.3183080211013034,0.29711466774473094
id24195,0.9005807411367386,0.06201860607263585,0.03740065279062553
id05448,0.6284744854972478,0.32031739188362035,0.051208122619131796
id15957,0.011391830830294169,0.9799989135555229,0.008609255614182989
id19956,0.03395062338058751,0.0026384130773611527,0.9634109635420514
id15104,0.06962898704882173,0.10352411015579259,0.8268469027953856
id17559,0.889655120800468,0.059274977691614016,0.05106990150791797
id16839,0.5443403187896743,0.1023326810525426,0.3533270001577831
id14493,0.40647237037961553,0.0640026985123258,0.5295249311080586
id08833,0.6207041893858166,0.08943202188142847,0.28986378873275487
id15723,0.014839593521085177,8.460180527485735e-06,0.9851519462983873
id02716,0.9671908641758239,0.0027483673646508224,0.03006076845952534
id06689,0.043395654339744315,0.9256704644668173,0.03093388119343846
id18837,0.21168456002037175,0.10456504241220023,0.683750397567428
id04466,0.9731966613917912,0.017905627864858074,0.008897710743350776
id00686,0.917230641712485,0.034110254745491314,0.048659103542023636
id09010,0.2138666417633674,0.7561531418784052,0.02998021635822741
id23353,0.9237511229716959,0.0051561503181931975,0.07109272671011088
id00066,0.6988362959464895,0.1613890366083505,0.13977466744515996
id15724,0.29955749492205536,0.6793922420818449,0.02105026299609976
id23486,0.434649780273716,0.024697339795021082,0.540652879931263
id22258,0.18822855594454638,0.05239444182853071,0.759377002226923
id02292,0.7650601261783767,0.1844758129902245,0.050464060831398753
id16356,0.3098421617284445,0.010714488356250437,0.6794433499153051
id00235,0.9027903405387916,0.0041262871237383696,0.0930833723374701
id25522,0.3908221212031989,0.00910738602036932,0.6000704927764317
id04204,0.4313346678390067,0.49616415216603754,0.0725011799949559
id22016,0.9724344886369212,0.002557082873969358,0.02500842848910946
id06480,0.36216893396665284,0.3532575327396687,0.2845735332936785
id08718,0.12259410620539207,0.006542385006691411,0.8708635087879166
id05251,0.06189871293145537,0.9265429329295388,0.01155835413900578
id03359,0.9701700936483033,0.014201455822639656,0.015628450529056828
id16117,0.05492283727275128,0.0031150220575930565,0.9419621406696557
id17000,0.008358443048929281,0.9900657739787795,0.001575782972291075
id01730,0.05896663920344439,0.9376767601485756,0.003356600647979929
id00630,0.46878613380430056,0.3971316452955356,0.13408222090016383
id18175,0.134905263769629,0.010252494286525807,0.8548422419438451
id00907,0.9227671910670215,0.004508951568567926,0.07272385736441056
id18251,0.04266372958126002,0.9535157680772626,0.0038205023414773372
id25861,0.491646822658199,0.48408385825913663,0.02426931908266439
id00398,0.5721513617763652,0.2979107329351108,0.12993790528852403
id27573,0.9420029193409313,0.006903138090745144,0.05109394256832359
id10022,0.02140647923028603,0.9090996234316184,0.06949389733809552
id15901,0.10583723815906566,0.0015739392461987327,0.8925888225947356
id00451,0.06655069054514264,0.013408854069024369,0.920040455385833
id23129,0.11653692523333571,0.8544492262485412,0.02901384851812306
id26498,0.02093860774398858,0.895776144574761,0.08328524768125065
id14741,0.22321243405075875,0.536547026181143,0.24024053976809834
id18453,0.03682098803711569,0.028012327129374494,0.9351666848335098
id08309,0.934113281547183,0.03543093630040127,0.030455782152415747
id00320,0.9640906845617102,0.029934998681531023,0.005974316756758731
id07688,0.20547957341653128,0.03872348557839116,0.7557969410050775
id01556,0.154187056035346,0.025596247652750453,0.8202166963119034
id00178,0.3899101981851857,0.0436566931528201,0.5664331086619943
id18902,0.36676581070051556,0.04822516491916304,0.5850090243803214
id27002,0.5218632523383505,0.47813674766164943,0.0
id21418,0.9950698885922619,0.0036600078431540343,0.0012701035645840777
id23018,0.9101873928594745,0.017704835569668516,0.07210777157085702
id07032,0.22287824421275068,0.1179665439495191,0.6591552118377302
id16195,0.6143856128138534,0.04830518046953666,0.3373092067166099
id11202,0.0234447201867811,0.9334533292632234,0.04310195054999542
id09578,0.8801662858678304,0.02251336730640868,0.09732034682576095
id26984,0.7071415283303811,0.00031197044483424443,0.2925465012247847
id19856,0.05070057525665928,0.9152291792778678,0.03407024546547278
id12086,0.5692674524166773,0.01707174730505236,0.4136608002782703
id12052,0.06060738065580625,0.005157450345686229,0.9342351689985076
id17728,0.0257241652744784,0.09629959681437777,0.8779762379111439
id24608,0.5593869728773481,0.022353391947328632,0.4182596351753233
id21097,0.655066416111944,0.11560846916336442,0.22932511472469164
id20179,0.1211619458919102,0.003691377388619885,0.87514667671947
id15144,0.6321522152116764,0.20079154690543258,0.1670562378828911
id00206,0.8683463743727154,0.02405275404643902,0.10760087158084555
id22285,0.07114279878569285,0.006310669894644253,0.9225465313196629
id06417,0.3418847689044813,0.4060130827679575,0.25210214832756117
id00215,0.028332960393113112,0.9709223753276172,0.0007446642792698193
id04201,0.9023306372020891,0.003792005639210951,0.0938773571586999
id21771,0.9874432698877649,0.006130499167894113,0.006426230944340923
id12451,0.05097162442988583,0.21860813483913943,0.7304202407309747
id14250,0.4110971367741222,0.29505578023069207,0.29384708299518575
id03433,0.02358328253991682,0.9668361368734404,0.009580580586642828
id03303,0.24495175942780653,0.02905912869366882,0.7259891118785247
id25901,0.6757959955907322,0.1939393879405975,0.13026461646867016
id06945,0.16912787812887053,0.007756639129889751,0.8231154827412397
id05664,0.7181687176612659,0.08952936065011184,0.19230192168862226
id05741,0.9665318909782726,0.008200125898380966,0.02526798312334627
id10652,0.9018705413601023,0.021102823735975076,0.07702663490392261
id16300,0.9274090901924317,0.02730972627666287,0.04528118353090539
id12319,0.3424783188211908,0.39196078915924376,0.2655608920195654
id07500,0.1556274632770674,0.8291376248574072,0.01523491186552531
id12478,0.5509021047111095,0.1832943748970885,0.2658035203918021
id03076,0.22669737381339028,0.0037095940509200673,0.7695930321356896
id00969,0.48532848110789256,0.41206074821627514,0.10261077067583224
id23636,0.033675485544804734,0.9289497878032881,0.037374726651907116
id09791,0.4818713252702894,0.016057656096549595,0.5020710186331611
id05680,0.1364391657504432,0.14659997139219588,0.7169608628573609
id03672,0.10919200048959801,0.8710559341238762,0.019752065386525824
id04286,0.11367217831979592,0.7983337350895994,0.08799408659060466
id23883,0.04597140002789574,0.2732465314659476,0.6807820685061567
id11914,0.48317957921600324,0.015877580689962395,0.5009428400940343
id20974,0.11569709366580469,0.8455893660536814,0.03871354028051389
id26125,0.034773277357149614,0.008598614779481355,0.956628107863369
id15543,0.29625643582746414,0.034855939536370714,0.6688876246361651
id19471,0.9923780093749609,0.0018135234884719092,0.005808467136567248
id11503,0.900446776823832,0.07481416692484003,0.02473905625132787
id09321,0.09544493366613478,0.8717264868245445,0.032828579509320666
id25560,0.009788788363387061,0.009734104074903702,0.9804771075617094
id06726,0.3799398494020352,0.16232606274373393,0.4577340878542309
id05709,0.8926906710258444,0.005673533663164343,0.10163579531099136
id09788,0.11590677807113452,0.3514201405840605,0.532673081344805
id05289,0.9770141970940096,0.0028111527521325562,0.020174650153858067
id11815,0.03346909598188976,0.9630077137868782,0.003523190231231999
id22422,0.9527680933419584,0.016189751677100482,0.031042154980941136
id25954,0.9919329158916834,0.002765917452406268,0.0053011666559103065
id13601,0.6164270392086746,0.27365109782230523,0.10992186296902029
id05677,0.9289225547280194,0.0070801528158448744,0.06399729245613564
id10498,0.052556606903874606,0.9453428909747712,0.0021005021213541847
id02665,0.6187972643134477,0.3701174986264964,0.011085237060055942
id10114,0.027962722158270142,0.9024088589996271,0.0696284188421028
id26314,0.28675952433687424,0.5580783744219466,0.15516210124117916
id21240,0.11934137045858377,0.1869543007733787,0.6937043287680376
id15569,0.8576323307308761,0.11968445009370983,0.02268321917541408
id25928,0.47753266498007674,0.011562400864066244,0.510904934155857
id22706,0.018782627237323234,0.9799768576309604,0.001240515131716433
id20877,0.06584143772084092,0.49085175420092386,0.4433068080782352
id04318,0.8704553082829737,0.005943763584828784,0.12360092813219753
id18299,0.14533240554051727,0.7935837892066036,0.06108380525287925
id08126,0.1575017997640081,0.0294074634673204,0.8130907367686716
id14293,0.4741050522795608,0.007701837307602954,0.5181931104128363
id12759,0.9405036920909257,0.019382917217635458,0.040113390691438745
id11983,0.4776143154928149,0.015666837911672893,0.5067188465955121
id05580,0.5643929859087397,0.38705460622504034,0.04855240786621996
id25846,0.5089217131532683,0.31802501896092916,0.17305326788580247
id01939,0.6342029149571489,0.04434563866952462,0.32145144637332657
id26327,0.33624012100501754,0.3782317498272928,0.28552812916768955
id11068,0.03183244546379825,0.007888640136744767,0.960278914399457
id08404,0.8402188011586615,0.0020508261742594866,0.157730372667079
id27189,0.2300914502549057,0.7574608279369004,0.012447721808193877
id15119,0.03612486283379897,0.9392286588070132,0.024646478359187693
id26525,0.9325464584842282,0.010736888196513741,0.05671665331925796
id03618,0.7201528627461704,0.23062179521597947,0.049225342037849985
id27220,0.9496292969259401,0.021067780794933037,0.029302922279126863
id18777,0.009959929923820755,1.8838383273923085e-05,0.9900212316929052
id20213,0.9793299625511668,0.003987335363504296,0.016682702085329033
id20403,0.7084255126669612,0.25173757056390855,0.039836916769130246
id03777,0.17322652809763975,0.052803443774187615,0.7739700281281726
id10595,0.016438934380164933,0.9808722107298852,0.0026888548899500603
id13816,0.20062892323190581,0.04901232158131291,0.7503587551867812
id05667,0.07181961335190074,0.035049694961737335,0.8931306916863618
id24629,0.6110649111870192,0.04097039585169768,0.34796469296128313
id20398,0.12418890754245547,0.09042609139661954,0.785385001060925
id14108,0.016908704277499815,0.0016950588640763744,0.9813962368584237
id06196,0.024348803663569424,0.9705140183204333,0.005137178015997254
id02800,0.53395724265266,0.3227534467304638,0.1432893106168764
id18732,0.05719501715876951,0.9409975284115427,0.0018074544296878448
id11915,0.3387286060684739,0.5778451896297369,0.0834262043017893
id09739,0.5508812091180547,0.019825309368814593,0.4292934815131307
id24672,0.744517764317665,0.15726408946163956,0.09821814622069554
id00414,0.012637338162218242,0.06967773007308789,0.9176849317646938
id16307,0.9964747580793887,0.0019479245819750885,0.0015773173386362193
id14043,0.14675942370430903,0.03135362666594759,0.8218869496297435
id00517,0.03250706115057009,0.05108379183851354,0.9164091470109165
id09744,0.9635585304688724,0.03375541590121604,0.002686053629911645
id19257,0.9618122997527393,0.03261148337368944,0.005576216873571252
id15437,0.5403378637244421,0.442401782794345,0.017260353481212656
id16352,0.009113170791228815,0.001966596893943543,0.9889202323148276
id18849,0.7185676965399249,0.08651613863191074,0.19491616482816443
id19434,0.005000527564906273,0.9847359107257558,0.010263561709337838
id17928,0.24934016761632802,0.01909380008905225,0.7315660322946197
id16896,0.05240876693122026,0.00989460203322382,0.9376966310355559
id02135,0.5426087320622269,0.2118324411359795,0.2455588268017936
id15075,0.9673122384998967,0.0038129319871580297,0.028874829512945347
id27486,0.0450861594784476,0.9147955361376989,0.040118304383853484
id19422,0.9600470446447728,0.015974266358087828,0.023978688997139397
id09603,0.06757764307133327,0.7806539650349419,0.15176839189372487
id02133,0.08896488868847428,0.9013457358825033,0.009689375429022332
id03441,0.50987506817519,0.05770928003724406,0.43241565178756586
id02398,0.06521075784612411,0.9341021468393004,0.0006870953145754243
id05152,0.283266754907249,0.31427753460801333,0.4024557104847376
id17838,0.08591909941754892,0.0011298171349962477,0.9129510834474548
id25060,0.9642451772205574,0.013304533409168895,0.02245028937027382
id09998,0.10836316023116874,0.008820628012646587,0.8828162117561847
id01828,0.19590148421283968,0.7574429618009152,0.04665555398624514
id25377,0.43491101556322515,0.049252824658996996,0.5158361597777777
id22175,0.27483316948730224,0.7060720260866832,0.019094804426014723
id02974,0.4551130291526037,0.011482639236452439,0.5334043316109438
id26955,0.9707352055796712,0.025705842156839073,0.003558952263489821
id21091,0.7557394237877703,0.10952065346847513,0.1347399227437546
id12802,0.9971862966822052,0.001752939718027977,0.0010607635997667449
id07432,0.03096149395558249,0.9387123430438227,0.030326163000594854
id18749,0.3173967233870464,0.5540374665455896,0.12856581006736392
id15030,0.013322967413721305,0.03199106398668819,0.9546859685995905
id17155,0.16103005529190512,0.8274770042062253,0.011492940501869666
id08128,0.03857943611950646,0.8975940097784071,0.06382655410208637
id25706,0.05172795245274247,0.7946257845593107,0.15364626298794679
id15645,0.9236461791601829,0.027289786965381983,0.049064033874435066
id04943,0.6461873988413304,0.3283573426041171,0.025455258554552464
id27566,0.1740511769738881,0.2799661308918402,0.5459826921342718
id11765,0.19531163895553208,0.356649008243156,0.44803935280131196
id13783,0.41898463710563677,0.34622257574106985,0.23479278715329335
id00492,0.10476947844795478,0.055485260905179155,0.8397452606468659
id27636,0.057745067787547295,0.0776354833923636,0.8646194488200891
id04273,0.8592617857850846,0.05533718143465176,0.0854010327802635
id02537,0.40781407666260766,0.07694820498250442,0.515237718354888
id24349,0.5617194796603705,0.38836073585174846,0.049919784487880974
id00023,0.006834442828820845,0.9860886585382643,0.007076898632914795
id23025,0.42341813712598086,0.5497163403867,0.026865522487319108
id08722,0.8902066387486463,0.04021695198889775,0.06957640926245601
id02420,0.9600943853434681,0.028109566813761682,0.01179604784277011
id10811,0.9668279478945173,0.005614790294767253,0.027557261810715373
id04019,0.22119036434381664,0.01731518423536358,0.7614944514208197
id18334,0.9977947198961703,0.0012527947905838835,0.0009524853132459135
id16781,0.6397039696972332,0.3602960303027668,0.0
id08773,0.1832350466028023,0.7933007073899899,0.023464246007207836
id19214,0.9330774973417437,0.015388879209843614,0.05153362344841259
id09589,0.0033557508046694385,0.9907456168589162,0.005898632336414441
id24246,0.7019325588663452,0.18868436122197155,0.1093830799116833
id23577,0.8128044452585022,0.18040587020592724,0.006789684535570632
id09305,0.996105543729769,6.701175448400297e-05,0.00382744451574702
id16460,0.7303674869740481,0.10786123795279068,0.1617712750731612
id21115,0.5879732999453263,0.2745945942635961,0.13743210579107745
id25996,0.6171014228305033,0.14229659129629427,0.2406019858732023
id02551,0.005013154319297282,0.00537617573030414,0.9896106699503985
id19352,0.0299693919851838,0.004735382029554238,0.965295225985262
id03806,0.17173872500866022,0.006567017749457856,0.8216942572418819
id26544,0.6892200391063973,0.13573109301440284,0.17504886787919988
id18761,0.9008087611566097,0.049503546564157626,0.049687692279232726
id24148,0.22087362072266353,0.7736946643805402,0.005431714896796239
id16095,0.03483917560520488,0.9470658434138767,0.018094980980918534
id18442,0.7367953616837611,0.07398554995665844,0.18921908835958046
id22596,0.012581144704717842,0.0012138569060368993,0.9862049983892454
id23002,0.25733854470748024,0.04553318659321701,0.6971282686993028
id04797,0.9921929675776652,0.00127129405540047,0.0065357383669344075
id06610,0.16333541185762118,0.02756059563337979,0.8091039925089991
id16173,0.7253331808125382,0.27466681918746183,0.0
id18292,0.06466141441481961,0.06265146967481101,0.8726871159103694
id27328,0.9929272697060272,0.0016321264782594666,0.005440603815713247
id01695,0.028949103274645893,0.9595420406766847,0.011508856048669388
id05761,0.8556616428528256,0.015156232893258393,0.12918212425391584
id16354,0.8330751464797908,0.009093307804644863,0.15783154571556435
id12207,0.03561576164496757,0.0816184792567437,0.8827657590982887
id05665,0.10007325804599936,0.022622308502695643,0.877304433451305
id01911,0.9870043865281422,0.008649986311496449,0.004345627160361449
id19153,0.14745536522588695,0.01216518588369204,0.840379448890421
id10295,0.6856191045446822,0.253842966182876,0.060537929272441844
id23038,0.7345830262710021,0.15483803935487336,0.11057893437412458
id23783,0.48303673156948707,0.5102199248656345,0.006743343564878453
id27879,0.9184877874502082,0.04972125820453544,0.03179095434525632
id19190,0.008778222921177074,0.9912126391717592,9.137907063713676e-06
id05065,0.9869301510343901,0.0021639257491353554,0.01090592321647453
id21296,0.2737427491688464,0.7010236740521316,0.025233576779021896
id13262,0.49081876081564124,0.29585568896115816,0.21332555022320066
id10333,0.8064566805241546,0.02784964258438048,0.16569367689146483
id16677,0.2890010787109475,0.19025581877743444,0.520743102511618
id01392,0.4011784167157898,0.005952953227863891,0.5928686300563463
id27874,0.9221193128466347,0.050895314533420215,0.026985372619944954
id02294,0.0,1.0,0.0
id18298,0.03621371876945696,0.09343455820993397,0.8703517230206091
id06997,0.9682387224495143,0.02160418563862198,0.01015709191186381
id05243,0.5608206881704517,0.10513959372262699,0.3340397181069212
id00860,0.21011297055262734,0.5210128034164474,0.26887422603092515
id26681,0.9764673843381446,0.02221503708459649,0.0013175785772588443
id06020,0.09065821233756403,0.002578149930141966,0.9067636377322941
id27683,0.6892071696758248,0.1225369329055088,0.18825589741866622
id17655,0.052073591122818064,0.9144783421671538,0.033448066710028125
id08817,0.2576352283228227,0.028573698271157213,0.7137910734060201
id11512,0.011752878086317121,0.01713293037384618,0.9711141915398367
id00478,0.1290022692810684,0.02065966222583099,0.8503380684931006
id02116,0.9534898153353132,0.0163446139040023,0.03016557076068451
